Eff Yr Built,Above Grd SF,Basemt Fin SF,Basemt Unf SF,Garage SF,Est Land SF,Unincorporated,Quality_cat,Garage Attached,Design_1 Sty Townh,Design_Bi Level,Design_Condo,Design_Modular,Design_Multi Sty,Design_Multi Sty Townh,Design_Paired,Design_Patio,Design_Ranch,Design_Split level,Market Area_101,Market Area_102,Market Area_103,Market Area_104,Market Area_105,Market Area_106,Market Area_107,Market Area_108,Market Area_109,Market Area_401,Market Area_402,Market Area_403,Market Area_404,Market Area_405,Market Area_407,Market Area_501,Market Area_502,Market Area_503,Market Area_505,Market Area_506,Market Area_507,Market Area_630,Market Area_632,Market Area_633,Market Area_634,Time Adjust Sales Price,Property Type_DUP_TRI,Property Type_RCON,Property Type_SFR,Property Type_TWNHM
1985,1628.0,345.0,499.0,528,7175.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603186.486125896,0,0,1,0
1996,2008.0,0.0,1133.0,484,12525.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774840.676348396,0,0,1,0
2000,2334.0,1313.0,0.0,483,9262.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905035.222337588,0,0,1,0
1990,1050.0,1050.0,0.0,475,15395.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657060.395967294,0,0,1,0
1971,850.0,0.0,850.0,475,8834.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395257.141730182,0,0,1,0
2010,1185.0,447.0,0.0,480,9968.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623406.07380438,0,0,1,0
1985,2812.0,0.0,0.0,984,19935.0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954179.839634531,0,0,1,0
1990,2165.0,0.0,0.0,697,12133.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815198.669055359,0,0,1,0
1985,2248.0,0.0,1013.0,483,11636.0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674318.980368036,0,0,1,0
1985,2248.0,0.0,1013.0,483,11636.0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702324.084601562,0,0,1,0
1985,1661.0,714.0,0.0,483,11810.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612401.336969116,0,0,1,0
1990,1500.0,696.0,756.0,660,11790.0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735000.0,0,0,1,0
1980,3060.0,0.0,0.0,528,13334.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824578.909015931,0,0,1,0
2000,3729.0,842.0,280.0,583,14625.0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034303.0818884,0,0,1,0
1985,1809.0,918.0,0.0,484,15164.0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932868.01267318,0,0,1,0
1987,1473.0,696.0,0.0,528,14348.0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881754.061364464,0,0,1,0
1983,2210.0,0.0,920.0,457,20238.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752740.849879019,0,0,1,0
2000,1552.0,740.0,0.0,480,12950.0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749911.421694825,0,0,1,0
2001,2170.0,810.0,16.0,441,14057.0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018821.2669983,0,0,1,0
2005,2728.0,0.0,784.0,594,12378.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920000.0,0,0,1,0
1970,2467.0,980.0,0.0,441,13622.0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783844.874091692,0,0,1,0
2007,2467.0,980.0,0.0,441,13622.0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954982.346692204,0,0,1,0
1970,1633.0,384.0,360.0,528,13255.0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700169.793922036,0,0,1,0
1972,1520.0,690.0,0.0,460,21552.0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818714.586600465,0,0,1,0
2000,1834.0,918.0,0.0,484,12633.0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796336.660436068,0,0,1,0
1995,2744.0,725.0,80.0,420,13792.0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908386.63301384,0,0,1,0
2017,2942.0,650.0,132.0,430,13792.0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982139.35670317,0,0,1,0
1998,1956.0,600.0,405.0,440,5164.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764457.371878184,0,0,1,0
1985,2684.0,0.0,687.0,440,4772.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613249.143425425,0,0,1,0
1990,2048.0,1147.0,0.0,420,4881.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715760.715337,0,0,1,0
1995,2614.0,0.0,687.0,440,4658.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693852.673354264,0,0,1,0
2000,2719.0,0.0,946.0,482,4787.0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952163.966733895,0,0,1,0
2000,2719.0,0.0,946.0,482,4787.0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873100.308456984,0,0,1,0
1985,2719.0,851.0,95.0,482,5202.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839116.734023964,0,0,1,0
1985,1964.0,0.0,1005.0,440,5197.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943890.34039748,0,0,1,0
1985,1964.0,0.0,1005.0,440,5197.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882775.886798741,0,0,1,0
1995,2566.0,687.0,0.0,440,5728.0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708162.81638995,0,0,1,0
1995,2739.0,873.0,97.0,482,4453.0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736661.98844187,0,0,1,0
1985,2719.0,0.0,970.0,482,4777.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610266.792230769,0,0,1,0
2006,2875.0,687.0,0.0,440,4750.0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971205.586659774,0,0,1,0
2002,2747.0,0.0,970.0,482,4839.0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906856.294090786,0,0,1,0
1999,1956.0,0.0,1005.0,440,5344.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738625.085818678,0,0,1,0
2005,1956.0,0.0,1005.0,440,5344.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870000.0,0,0,1,0
1990,1958.0,0.0,1075.0,420,4745.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678613.970220411,0,0,1,0
1990,1958.0,0.0,1075.0,420,4745.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703325.418033149,0,0,1,0
1983,2041.0,0.0,1017.0,558,8763.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582906.444662546,0,0,1,0
2001,1955.0,575.0,0.0,460,8842.0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729520.107677901,0,0,1,0
2007,1628.0,700.0,48.0,462,8823.0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693137.91044568,0,0,1,0
1990,1523.0,575.0,0.0,460,8748.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589008.242394,0,0,1,0
2000,966.0,910.0,0.0,520,8675.0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649994.469295408,0,0,1,0
2008,1632.0,1469.0,163.0,483,10107.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719138.161099759,0,0,1,0
1996,2699.0,0.0,735.0,650,11511.0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923742.350000867,0,0,1,0
1991,2542.0,940.0,290.0,480,10386.0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927359.95802001,0,0,1,0
1990,872.0,816.0,0.0,240,7125.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635524.197515173,0,0,1,0
1995,1142.0,240.0,0.0,288,6577.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525127.345441527,0,0,1,0
1999,1142.0,240.0,0.0,288,6577.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601229.928472114,0,0,1,0
2004,1142.0,240.0,0.0,288,6577.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602000.0,0,0,1,0
1992,2197.0,0.0,1133.0,590,8663.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745006.191479909,0,0,1,0
1991,2792.0,731.0,381.0,682,10713.0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995942.485253314,0,0,1,0
2000,1546.0,1054.0,388.0,512,10748.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613465.116621699,0,0,1,0
1995,1932.0,275.0,300.0,460,10935.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670641.787111272,0,0,1,0
1995,1365.0,0.0,1092.0,483,10747.0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576878.518774164,0,0,1,0
1998,951.0,816.0,0.0,456,7903.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512045.086620855,0,0,1,0
2000,2665.0,0.0,1135.0,441,12588.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968930.69442655,0,0,1,0
2002,1592.0,790.0,90.0,420,12622.0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643727.367537621,0,0,1,0
2001,1626.0,770.0,0.0,561,12561.0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876523.780662645,0,0,1,0
1999,2142.0,0.0,1015.0,549,18086.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828010.755434722,0,0,1,0
1971,2190.0,0.0,1017.0,500,9850.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598517.743221779,0,0,1,0
1971,1552.0,656.0,574.0,478,9049.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550793.301636628,0,0,1,0
1990,1552.0,656.0,574.0,478,9049.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659369.776265271,0,0,1,0
1985,2182.0,644.0,476.0,506,12661.0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942030.246288929,0,0,1,0
1985,2196.0,0.0,528.0,528,12555.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732562.34257405,0,0,1,0
1985,2749.0,0.0,1204.0,552,11783.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857125.468305734,0,0,1,0
2015,2749.0,1084.0,120.0,552,11783.0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616472.2067227,0,0,1,0
1995,2507.0,839.0,31.0,483,25225.0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125266.07648916,0,0,1,0
2009,3795.0,3067.0,341.0,575,12574.0,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033869.21367699,0,0,1,0
1997,2080.0,766.0,346.0,400,5322.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756896.884360099,0,0,1,0
1998,1261.0,907.0,354.0,480,5154.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656216.919794084,0,0,1,0
1992,1440.0,1265.0,141.0,546,4891.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646802.690505071,0,0,1,0
1993,1261.0,1099.0,162.0,480,5238.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583973.983912,0,0,1,0
2000,1440.0,1265.0,141.0,546,6715.0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727222.870295875,0,0,1,0
1992,1261.0,1099.0,162.0,480,4806.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658843.239735815,0,0,1,0
2005,1261.0,1099.0,162.0,480,4806.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680000.0,0,0,1,0
1998,1471.0,1357.0,50.0,458,4775.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718701.402446367,0,0,1,0
1998,2177.0,306.0,306.0,437,7915.0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632931.306281826,0,0,1,0
1998,2177.0,306.0,306.0,437,7915.0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662257.2,0,0,1,0
2004,2666.0,734.0,732.0,541,8781.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754204.118441684,0,0,1,0
1986,1547.0,689.0,338.0,512,7779.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630632.623242444,0,0,1,0
1992,2739.0,640.0,158.0,693,10625.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795000.0,0,0,1,0
2000,2386.0,1046.0,117.0,746,13864.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977821.038908501,0,0,1,0
1992,2397.0,1285.0,0.0,550,11796.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803661.645711855,0,0,1,0
1992,2397.0,1285.0,0.0,550,11796.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805450.739374727,0,0,1,0
1997,2654.0,0.0,1107.0,748,15660.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853664.987359983,0,0,1,0
1997,2654.0,0.0,1107.0,748,15660.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860282.210509973,0,0,1,0
1997,2271.0,999.0,0.0,675,12494.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785670.344102993,0,0,1,0
1997,2167.0,1080.0,0.0,872,12688.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779859.070043938,0,0,1,0
2003,3831.0,1366.0,152.0,928,15831.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095426.93565222,0,0,1,0
2003,3831.0,1366.0,152.0,928,15831.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132708.15845,0,0,1,0
1995,1507.0,300.0,275.0,460,9928.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635000.0,0,0,1,0
1980,1523.0,575.0,0.0,460,10334.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551694.379593547,0,0,1,0
1988,1674.0,1507.0,167.0,506,9585.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708047.372856502,0,0,1,0
2003,2108.0,900.0,52.0,536,8688.0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790260.101566871,0,0,1,0
1980,1680.0,805.0,0.0,506,9878.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586128.399443106,0,0,1,0
1991,2060.0,518.0,518.0,528,10114.0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711661.267698769,0,0,1,0
1993,1865.0,583.0,65.0,493,9708.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634800.942905393,0,0,1,0
1975,2229.0,324.0,324.0,493,8440.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611976.700750405,0,0,1,0
1993,1506.0,1200.0,226.0,484,9507.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736322.549953919,0,0,1,0
1985,1644.0,1541.0,103.0,506,13514.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596658.214237173,0,0,1,0
1985,2097.0,966.0,51.0,528,11729.0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633498.062258212,0,0,1,0
1969,1722.0,0.0,1722.0,525,17781.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592725.003426539,0,0,1,0
1996,1830.0,0.0,921.0,420,4236.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569685.681719828,0,0,1,0
2014,1346.0,996.0,315.0,0,5351.0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745342.0386912,0,0,1,0
1972,884.0,408.0,0.0,344,4561.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464023.494675936,0,0,1,0
1985,880.0,384.0,0.0,440,7887.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602627.915163553,0,0,1,0
2002,1752.0,0.0,0.0,500,6274.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647816.69253559,0,0,1,0
1972,960.0,0.0,0.0,496,5702.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463610.269733705,0,0,1,0
2005,1522.0,1522.0,0.0,446,9208.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772875.773839291,0,0,1,0
1982,1622.0,1622.0,0.0,440,10008.0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784085.912709287,0,0,1,0
1985,1721.0,0.0,621.0,416,9131.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608257.493759632,0,0,1,0
